Dataset,FileName,text,label2a,split,Sentiment,Original FileName,Starting,Ending
Common Voice,common_voice_en_18129355,Don't be so silly!,1,0,positive,,,
Common Voice,common_voice_en_17422820,What idiot wrote this total drivel?,1,0,negative,,,
Common Voice,common_voice_en_694738,"""What a load of trash"", Sarah opined.",1,0,negative,,,
Common Voice,common_voice_en_17263550,"Those women are all card sharks, don't be fooled.",1,0,positive,,,
Common Voice,common_voice_en_646824,The weather in Finland sucks.,1,0,negative,,,
Common Voice,common_voice_en_529569,He's insane or drunk or something.,1,0,negative,,,
Common Voice,common_voice_en_524496,"Those women are all card sharks, don't be fooled.",1,0,positive,,,
Common Voice,common_voice_en_551194,Don't be so silly!,1,0,positive,,,
Common Voice,common_voice_en_194977,You could save that poor devil's life.,1,0,positive,,,
Common Voice,common_voice_en_700347,Hundreds of yelling people are swarming into the park like locusts!,1,0,negative,,,
Common Voice,common_voice_en_18324695,His rubbish was taken away in the dustcart,1,0,negative,,,
Common Voice,common_voice_en_83891,Why don't you shut up!,1,0,negative,,,
Common Voice,common_voice_en_158468,The fool flew all the way up here in a blizzard.,1,0,negative,,,
Common Voice,common_voice_en_17654296,"The grim reaper is waiting for you, reckless driver!",1,0,positive,,,
Common Voice,common_voice_en_18116696,"""What a load of trash"", Sarah opined.",1,0,negative,,,
Common Voice,common_voice_en_82793,Maybe he really is a fool.,1,0,negative,,,
Common Voice,common_voice_en_539975,You are so rude!,1,0,negative,,,
Common Voice,common_voice_en_119517,Why don't you shut up!,1,0,negative,,,
Common Voice,common_voice_en_17903319,"Penny wise, pound foolish.",1,0,negative,,,
Common Voice,common_voice_en_21554976,Try to stop me if you can you stupid police...,1,0,neutral,,,
Common Voice,common_voice_en_72047,Don't be an idiot!,1,0,positive,,,
Common Voice,common_voice_en_17254072,"They're silly, their buckets are over there behind mine.",1,0,neutral,,,
Common Voice,common_voice_en_18125196,What idiot wrote this total drivel?,1,0,negative,,,
Common Voice,common_voice_en_20120613,"He has no friends, and dismisses women as weak and inferior.",1,0,negative,,,
Common Voice,common_voice_en_21049574,Andy is deemed a coward and shot by a Confederate major.,1,0,negative,,,
Common Voice,common_voice_en_1369439,Why can't I skip this damn intro?,1,0,negative,,,
Common Voice,common_voice_en_524819,Take your paws off me!,1,0,negative,,,
Common Voice,common_voice_en_513124,Take your paws off me!,1,0,negative,,,
Common Voice,common_voice_en_23737505,"Tell it to your face, you ain't nuttin but a faker!",1,0,negative,,,
Common Voice,common_voice_en_87730,Don't be an idiot!,1,0,positive,,,
Common Voice,common_voice_en_17412329,"Those women are all card sharks, don't be fooled.",1,0,positive,,,
Common Voice,common_voice_en_17563878,"""What a load of trash"", Sarah opined.",1,0,negative,,,
Common Voice,common_voice_en_481049,"They're silly, their buckets are over there behind mine.",1,0,neutral,,,
Common Voice,common_voice_en_18453453,His clothes are really outrageous. He's a one-off,1,0,negative,,,
Common Voice,common_voice_en_18117963,"You're not psychotic, you just wish you were?",1,0,positive,,,
Common Voice,common_voice_en_18423052,You were destroying my life.,1,0,negative,,,
Common Voice,common_voice_en_22707352,"Begone, you vagabond!",1,0,negative,,,
Common Voice,common_voice_en_647849,With that new haircut you look ridiculous.,1,0,negative,,,
Common Voice,common_voice_en_697941,Maybe he really is a fool.,1,0,negative,,,
Common Voice,common_voice_en_18139079,A penny wise and a pound foolish.,1,0,negative,,,
Common Voice,common_voice_en_22485550,A lot of people are about to look very silly.,1,0,negative,,,
Common Voice,common_voice_en_63628,A half a heelot!,1,0,negative,,,
Common Voice,common_voice_en_138484,I often wish you weren't such a stinker.,1,0,negative,,,
Common Voice,common_voice_en_522525,That insane android continues to ignore me.,1,0,negative,,,
Common Voice,common_voice_en_18101131,The play seems dull and quite stupid.,1,0,negative,,,
Common Voice,common_voice_en_650999,The play seems dull and quite stupid.,1,0,negative,,,
Common Voice,common_voice_en_18422999,"If you are stupid enough to do that, I can't guarantee your safety.",1,0,negative,,,
Common Voice,common_voice_en_668099,Adam is a crook.,1,0,negative,,,
Common Voice,common_voice_en_17456076,What idiot wrote this total drivel?,1,0,negative,,,
Common Voice,common_voice_en_4200058,Her low self-esteem is pathetic.,1,0,negative,,,
Common Voice,common_voice_en_262527,You are so rude!,1,0,negative,,,
Common Voice,common_voice_en_515431,Take your paws off me!,1,0,negative,,,
Common Voice,common_voice_en_686552,I'll kill both of them!,1,0,negative,,,
Common Voice,common_voice_en_619992,The play seems dull and quite stupid.,1,0,negative,,,
Common Voice,common_voice_en_18242970,There's a group of unruly teens bumming around in your garden.,1,0,negative,,,
Common Voice,common_voice_en_93198,"Those women are all card sharks, don't be fooled.",1,0,positive,,,
Common Voice,common_voice_en_17843811,My children are all scoundrels.,1,0,negative,,,
Common Voice,common_voice_en_15738996,What idiot wrote this total drivel?,1,0,negative,,,
Common Voice,common_voice_en_17994842,My children are all scoundrels.,1,0,negative,,,
Common Voice,common_voice_en_15971,I often wish you weren't such a stinker.,1,0,negative,,,
Common Voice,common_voice_en_18435658,The idiots are in charge.,1,0,negative,,,
Common Voice,common_voice_en_17325366,"Penny wise, pound foolish.",1,0,negative,,,
Common Voice,common_voice_en_646221,"Those women are all card sharks, don't be fooled.",1,0,positive,,,
Common Voice,common_voice_en_20731316,The book is a fraud.,1,0,negative,,,
Common Voice,common_voice_en_18344528,You were destroying my life.,1,0,negative,,,
Common Voice,common_voice_en_606196,You've got the brain of a pancake.,1,0,positive,,,
Common Voice,common_voice_en_18314089,"Then he shouted, Shut up.",1,0,negative,,,
Common Voice,common_voice_en_17246509,"Jeez, you look stoned!",1,0,negative,,,
Common Voice,common_voice_en_18128614,Is he a drunkard or what?,1,0,negative,,,
Common Voice,common_voice_en_561334,"They're silly, their buckets are over there behind mine.",1,0,neutral,,,
Common Voice,common_voice_en_17285158,"Those women are all card sharks, don't be fooled.",1,0,positive,,,
Common Voice,common_voice_en_17457056,"Jeez, you look stoned!",1,0,negative,,,
Common Voice,common_voice_en_686571,Wasting my time listening to this mad hatter.,1,0,negative,,,
Common Voice,common_voice_en_17387084,Your behavior is embarrassing; go learn the art of social intercourse!,1,0,negative,,,
Common Voice,common_voice_en_17004,Maybe he really is a fool.,1,0,negative,,,
Common Voice,common_voice_en_17259177,Your behavior is embarrassing; go learn the art of social intercourse!,1,0,negative,,,
Common Voice,common_voice_en_116829,"Those women are all card sharks, don't be fooled.",1,0,positive,,,
Common Voice,common_voice_en_538059,The play seems dull and quite stupid.,1,0,negative,,,
Common Voice,common_voice_en_591669,You've got the brain of a pancake.,1,0,positive,,,
Common Voice,common_voice_en_57820,Take your paws off me!,1,0,negative,,,
Common Voice,common_voice_en_18417638,"""Silly young geezer,"" I said.",1,0,negative,,,
Common Voice,common_voice_en_106180,He's insane or drunk or something.,1,0,negative,,,
Common Voice,common_voice_en_611901,The fool flew all the way up here in a blizzard.,1,0,negative,,,
Common Voice,common_voice_en_600218,I accuse this man of being a faker!,1,0,negative,,,
Common Voice,common_voice_en_18152107,Why can't I skip this damn intro?,1,0,negative,,,
Common Voice,common_voice_en_18518406,The idiots are in charge.,1,0,negative,,,
Common Voice,common_voice_en_121836,I accuse this man of being a faker!,1,0,negative,,,
Common Voice,common_voice_en_646750,Hundreds of yelling people are swarming into the park like locusts!,1,0,negative,,,
Common Voice,common_voice_en_18355940,"You're a devil for fighting, and will surely win.",1,0,positive,,,
Common Voice,common_voice_en_539251,He's insane or drunk or something.,1,0,negative,,,
Common Voice,common_voice_en_18490439,You used to joyride like the very devil.,1,0,positive,,,
Common Voice,common_voice_en_17689712,Your behavior is embarrassing; go learn the art of social intercourse!,1,0,negative,,,
Common Voice,common_voice_en_17965774,Is he a drunkard or what?,1,0,negative,,,
Common Voice,common_voice_en_18155169,A bully is always a coward.,1,0,negative,,,
Common Voice,common_voice_en_17275744,"Alice, who the fuck is Bob?",1,0,negative,,,
Common Voice,common_voice_en_626881,The fool flew all the way up here in a blizzard.,1,0,negative,,,
Common Voice,common_voice_en_18645823,It was like your ill-nature.,1,0,negative,,,
Common Voice,common_voice_en_16047519,What a load of rubbish on the telly today.,1,0,negative,,,
Common Voice,common_voice_en_578714,You could save that poor devil's life.,1,0,positive,,,
Common Voice,common_voice_en_18673987,A healthy spirit stinks of stupidity!,1,0,negative,,,
Common Voice,common_voice_en_17666337,Is he a drunkard or what?,1,0,negative,,,
Common Voice,common_voice_en_17250111,"Those women are all card sharks, don't be fooled.",1,0,positive,,,
Common Voice,common_voice_en_17273574,"""What a load of trash"", Sarah opined.",1,0,negative,,,
Common Voice,common_voice_en_18232865,There's a group of unruly teens bumming around in your garden.,1,0,negative,,,
Common Voice,common_voice_en_18332250,You were destroying my life.,1,0,negative,,,
Common Voice,common_voice_en_98858,Wasting my time listening to this mad hatter.,1,0,negative,,,
Common Voice,common_voice_en_525037,Take your paws off me!,1,0,negative,,,
Common Voice,common_voice_en_17266358,"They're silly, their buckets are over there behind mine.",1,0,neutral,,,
Common Voice,common_voice_en_17560865,"Penny wise, pound foolish.",1,0,negative,,,
Common Voice,common_voice_en_608719,I think you're crazy.,1,0,positive,,,
Common Voice,common_voice_en_23426901,"""Electronic Gaming Monthly"" simply declared: ""This game sucks.",1,0,negative,,,
Common Voice,common_voice_en_91784,Take your paws off me!,1,0,negative,,,
Common Voice,common_voice_en_104335,I'll kill both of them!,1,0,negative,,,
Common Voice,common_voice_en_18163129,"You're not psychotic, you just wish you were?",1,0,positive,,,
Common Voice,common_voice_en_674472,A half a heelot!,1,0,negative,,,
Common Voice,common_voice_en_564343,You're worth more dead than alive.,1,0,negative,,,
Common Voice,common_voice_en_678813,Your behavior is embarrassing; go learn the art of social intercourse!,1,0,negative,,,
Common Voice,common_voice_en_587802,He is a scoundrel.,1,0,negative,,,
Common Voice,common_voice_en_511644,"The grim reaper is waiting for you, reckless driver!",1,0,positive,,,
Common Voice,common_voice_en_662024,Her low self-esteem is pathetic.,1,0,negative,,,
Common Voice,common_voice_en_11999,I often wish you weren't such a stinker.,1,0,negative,,,
Common Voice,common_voice_en_17296168,"""What a load of trash"", Sarah opined.",1,0,negative,,,
Common Voice,common_voice_en_635169,I accuse this man of being a faker!,1,0,negative,,,
Common Voice,common_voice_en_480610,Hundreds of yelling people are swarming into the park like locusts!,1,0,negative,,,
Common Voice,common_voice_en_192039,You're worth more dead than alive.,1,0,negative,,,
Common Voice,common_voice_en_17246645,A penny wise and a pound foolish.,1,0,negative,,,
Common Voice,common_voice_en_17408239,"The grim reaper is waiting for you, reckless driver!",1,0,positive,,,
Common Voice,common_voice_en_20519806,They were just stupid.,1,0,negative,,,
Common Voice,common_voice_en_17261125,"They're silly, their buckets are over there behind mine.",1,0,neutral,,,
Common Voice,common_voice_en_213827,Quit whining!,1,0,negative,,,
Common Voice,common_voice_en_656989,Quit whining!,1,0,negative,,,
Common Voice,common_voice_en_108303,Hundreds of yelling people are swarming into the park like locusts!,1,0,negative,,,
Common Voice,common_voice_en_17281373,What idiot wrote this total drivel?,1,0,negative,,,
Common Voice,common_voice_en_136367,Why don't you shut up!,1,0,negative,,,
Common Voice,common_voice_en_122633,He is a raging alcoholic.,1,0,negative,,,
Common Voice,common_voice_en_17344244,"The grim reaper is waiting for you, reckless driver!",1,0,positive,,,
Common Voice,common_voice_en_17294501,"""What a load of trash"", Sarah opined.",1,0,negative,,,
Common Voice,common_voice_en_18571046,Men are queer fish.,1,0,negative,,,
Common Voice,common_voice_en_18542836,The hell you say it's all right!,1,0,positive,,,
Common Voice,common_voice_en_17771735,He is a scoundrel.,1,0,negative,,,
Common Voice,common_voice_en_17995239,"You're not psychotic, you just wish you were?",1,0,positive,,,
Common Voice,common_voice_en_17264248,"The grim reaper is waiting for you, reckless driver!",1,0,positive,,,
Common Voice,common_voice_en_15904008,Don't be so silly!,1,0,positive,,,
Common Voice,common_voice_en_682758,What a load of rubbish on the telly today.,1,0,negative,,,
Common Voice,common_voice_en_17264728,"They're silly, their buckets are over there behind mine.",1,0,neutral,,,
Common Voice,common_voice_en_94641,Your behavior is embarrassing; go learn the art of social intercourse!,1,0,negative,,,
Common Voice,common_voice_en_18427484,"‘«ˇOh, you foolish Alice!‘«÷ she answered herself.",1,0,negative,,,
Common Voice,common_voice_en_695761,What idiot wrote this total drivel?,1,0,negative,,,
Common Voice,common_voice_en_572666,"""What a load of trash"", Sarah opined.",1,0,negative,,,
Common Voice,common_voice_en_18562096,"Yes, lie quietly and reflect, little fool!",1,0,positive,,,
Common Voice,common_voice_en_19750036,They are perverts in their own way.,1,0,negative,,,
Common Voice,common_voice_en_17561889,"The grim reaper is waiting for you, reckless driver!",1,0,positive,,,
Common Voice,common_voice_en_17286394,Your behavior is embarrassing; go learn the art of social intercourse!,1,0,negative,,,
Common Voice,common_voice_en_17344140,What idiot wrote this total drivel?,1,0,negative,,,
Common Voice,common_voice_en_174096,There's a group of unruly teens bumming around in your garden.,1,0,negative,,,
Common Voice,common_voice_en_17260150,Is he a drunkard or what?,1,0,negative,,,
Common Voice,common_voice_en_150548,You've got the brain of a pancake.,1,0,positive,,,
Common Voice,common_voice_en_584798,"Those women are all card sharks, don't be fooled.",1,0,positive,,,
